iter	Passed	Remaining
585	2214	111158
586	2218	111145
587	2221	111135
588	2225	111131
589	2229	111116
590	2232	111107
591	2236	111087
592	2239	111078
593	2243	111068
594	2247	111052
595	2250	111048
596	2254	111046
597	2258	111033
598	2261	111010
599	2265	111004
600	2268	110986
601	2272	110977
602	2276	110963
603	2279	110947
604	2283	110928
605	2286	110927
606	2290	110937
607	2294	110931
608	2298	110910
609	2301	110908
610	2305	110895
611	2309	110884
612	2312	110866
613	2316	110844
614	2319	110841
615	2323	110838
616	2327	110831
617	2330	110818
618	2334	110794
619	2338	110796
620	2342	110799
621	2345	110772
622	2348	110752
623	2352	110748
624	2356	110734
625	2359	110724
626	2363	110720
627	2367	110722
628	2371	110746
629	2375	110756
630	2379	110761
631	2383	110771
632	2387	110782
633	2391	110767
634	2395	110761
635	2398	110754
636	2402	110754
637	2406	110752
638	2410	110742
639	2413	110741
640	2417	110732
641	2421	110727
642	2424	110704
643	2428	110686
644	2431	110672
645	2435	110665
646	2438	110651
647	2442	110653
648	2446	110653
649	2450	110646
650	2454	110648
651	2457	110631
652	2461	110622
653	2465	110613
654	2469	110615
655	2472	110599
656	2476	110602
657	2480	110590
658	2483	110576
659	2487	110572
660	2491	110573
661	2495	110575
662	2498	110567
663	2502	110555
664	2505	110536
665	2509	110548
666	2513	110555
667	2518	110566
668	2521	110567
669	2526	110579
670	2529	110584
671	2534	110597
672	2537	110584
673	2541	110582
674	2545	110582
675	2548	110571
676	2552	110558
677	2556	110543
678	2559	110526
679	2563	110533
680	2567	110548
681	2571	110550
682	2575	110554
683	2579	110556
684	2583	110572
685	2587	110586
686	2591	110589
687	2595	110594
688	2600	110610
689	2603	110597
690	2606	110573
691	2610	110548
692	2613	110542
693	2617	110538
694	2621	110532
695	2625	110531
696	2628	110514
697	2632	110515
698	2636	110502
699	2639	110490
700	2643	110472
701	2646	110456
702	2650	110442
703	2653	110431
704	2657	110425
705	2661	110416
706	2664	110401
707	2668	110395
708	2671	110385
709	2675	110369
710	2679	110361
711	2683	110376
712	2686	110358
713	2690	110346
714	2693	110339
715	2697	110335
716	2701	110319
717	2704	110311
718	2708	110296
719	2711	110281
720	2715	110277
721	2718	110250
722	2722	110248
723	2726	110246
724	2730	110242
725	2733	110233
726	2737	110229
727	2741	110229
728	2745	110226
729	2748	110214
730	2752	110201
731	2755	110194
732	2759	110176
733	2763	110184
734	2767	110193
735	2770	110169
736	2774	110149
737	2777	110142
738	2781	110138
739	2785	110132
740	2789	110127
741	2792	110119
742	2796	110110
743	2799	110095
744	2803	110084
745	2807	110075
746	2810	110079
747	2814	110058
748	2817	110052
749	2821	110054
750	2825	110039
751	2829	110037
752	2832	110025
753	2836	110017
754	2839	110003
755	2843	110002
756	2847	109990
757	2851	109986
758	2855	109991
759	2858	109989
760	2862	109990
761	2866	109978
762	2870	109974
763	2873	109956
764	2877	109949
765	2880	109934
766	2884	109924
767	2887	109920
768	2891	109923
769	2895	109928
770	2899	109922
771	2903	109916
772	2906	109900
773	2910	109897
774	2913	109885
775	2917	109866
776	2920	109846
777	2924	109832
778	2927	109822
779	2931	109806
780	2934	109798
781	2938	109783
782	2941	109770
783	2945	109755
784	2948	109750
785	2958	109959
786	2962	109962
787	2966	109973
788	2971	110031
789	2977	110078
790	2981	110107
791	2985	110097
792	2988	110085
793	2992	110086
794	2996	110081
795	3000	110071
796	3003	110052
797	3007	110040
798	3010	110042
799	3014	110023
800	3017	110008
801	3021	109991
802	3025	109993
803	3028	109981
804	3031	109960
805	3035	109937
806	3038	109919
807	3042	109927
808	3046	109918
809	3049	109907
810	3053	109892
811	3056	109883
812	3060	109881
813	3064	109875
814	3068	109879
815	3072	109879
816	3076	109874
817	3079	109868
818	3083	109851
819	3087	109852
820	3091	109860
821	3094	109853
822	3098	109863
823	3102	109854
824	3106	109851
825	3109	109843
826	3113	109839
827	3117	109818
828	3120	109808
829	3124	109807
830	3127	109795
831	3131	109784
832	3135	109775
833	3139	109776
834	3143	109780
835	3146	109773
836	3150	109771
837	3154	109766
838	3157	109757
839	3161	109746
840	3165	109739
841	3168	109740
842	3172	109739
843	3176	109738
844	3180	109729
845	3183	109720
846	3187	109717
847	3191	109712
848	3195	109703
849	3198	109693
850	3202	109689
851	3206	109687
852	3209	109677
853	3213	109667
854	3217	109663
855	3221	109673
856	3225	109671
857	3228	109668
858	3232	109662
859	3236	109662
860	3239	109651
861	3243	109635
862	3246	109625
863	3250	109614
864	3254	109617
865	3258	109613
866	3261	109607
867	3265	109613
868	3269	109615
869	3273	109615
870	3277	109619
871	3281	109617
872	3285	109619
873	3289	109631
874	3293	109621
875	3296	109607
876	3300	109605
877	3304	109616
878	3308	109614
879	3312	109601
880	3315	109586
881	3319	109590
882	3323	109596
883	3327	109594
884	3330	109570
885	3334	109561
886	3337	109556
887	3341	109543
888	3345	109538
889	3349	109545
890	3353	109563
891	3357	109557
892	3360	109545
893	3364	109537
894	3367	109522
895	3371	109526
896	3375	109526
897	3379	109520
898	3382	109507
899	3387	109515
900	3390	109510
901	3394	109503
902	3398	109496
903	3401	109495
904	3405	109496
905	3409	109495
906	3413	109489
907	3417	109496
908	3421	109494
909	3425	109490
910	3428	109490
911	3433	109498
912	3436	109494
913	3440	109498
914	3444	109494
915	3448	109491
916	3452	109505
917	3456	109500
918	3460	109492
919	3463	109488
920	3467	109486
921	3471	109487
922	3475	109483
923	3479	109487
924	3483	109485
925	3486	109479
926	3490	109477
927	3494	109486
928	3499	109503
929	3503	109512
930	3507	109512
931	3511	109511
932	3515	109514
933	3519	109522
934	3523	109522
935	3527	109528
936	3531	109542
937	3535	109547
